,AnimalID,Protocol,Muscimol,SessionTime,TrialHighPerc,FirstPoke
8602,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8603,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,1.0
8604,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8605,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8606,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,1.0
8607,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8608,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8609,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8610,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8611,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8612,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8613,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8614,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8615,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8616,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8617,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8618,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8619,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8620,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8621,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8622,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8623,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8624,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8625,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8626,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8627,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8628,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,2.0
8629,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,1.0
8630,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8631,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8632,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8633,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8634,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8635,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,1.0
8636,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8637,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,1.0
8638,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8639,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8640,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8641,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8642,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8643,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8644,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8645,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8646,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8647,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,1.0
8648,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8649,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8650,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8651,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,1.0
8652,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8653,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8654,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8655,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8656,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8657,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,1.0
8658,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8659,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8660,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8661,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8662,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8663,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8664,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8665,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8666,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,1.0
8667,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8668,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8669,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,2.0
8670,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8671,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8672,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8673,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8674,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8675,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8676,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8677,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8678,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8679,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8680,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8681,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8682,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8683,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8684,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,1.0
8685,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,1.0
8686,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8687,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,1.0
8688,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8689,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8690,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8691,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,1.0
8692,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8693,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8694,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8695,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8696,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8697,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8698,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8699,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,1.0
8700,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8701,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8702,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8703,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8704,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8705,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,2.0
8706,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8707,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8708,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8709,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8710,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8711,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8712,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8713,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8714,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8715,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8716,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8717,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8718,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8719,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,1.0
8720,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8721,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8722,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8723,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8724,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8725,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8726,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8727,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8728,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8729,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8730,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8731,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8732,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8733,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8734,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8735,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8736,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8737,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8738,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8739,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8740,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8741,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8742,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8743,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8744,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8745,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8746,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8747,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8748,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8749,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8750,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8751,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8752,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8753,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8754,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8755,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8756,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8757,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8758,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8759,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8760,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8761,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8762,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8763,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8764,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8765,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8766,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8767,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8768,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8769,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8770,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8771,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8772,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8773,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8774,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8775,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8776,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8777,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8778,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8779,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8780,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8781,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8782,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,1.0
8783,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8784,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8785,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,1.0
8786,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8787,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8788,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8789,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8790,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8791,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8792,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8793,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8794,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,1.0
8795,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8796,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,1.0
8797,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8798,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8799,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8800,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8801,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8802,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8803,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8804,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8805,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8806,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8807,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8808,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8809,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8810,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8811,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8812,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8813,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8814,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8815,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8816,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8817,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,1.0
8818,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8819,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8820,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8821,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8822,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8823,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8824,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8825,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,1.0
8826,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8827,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8828,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,1.0
8829,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8830,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8831,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8832,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8833,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,1.0
8834,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,1.0
8835,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8836,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8837,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,1.0
8838,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8839,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8840,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8841,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8842,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,1.0
8843,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8844,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8845,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,1.0
8846,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8847,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8848,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8849,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8850,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8851,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8852,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8853,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,1.0
8854,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8855,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8856,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8857,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8858,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8859,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8860,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8861,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8862,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8863,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,2.0
8864,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8865,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,1.0
8866,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8867,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8868,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8869,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8870,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,50.0,2.0
8871,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,1.0
8872,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8873,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8874,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,1.0
8875,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8876,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8877,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,1.0
8878,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8879,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8880,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8881,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8882,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8883,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8884,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8885,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8886,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8887,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8888,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8889,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8890,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8891,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,1.0
8892,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8893,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,1.0
8894,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8895,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,2.0
8896,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,2.0
8897,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8898,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,2.0
8899,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,
8900,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8901,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
8902,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8903,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,2.0,2.0
8904,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,82.0,1.0
8905,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,34.0,2.0
8906,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,
8907,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8908,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,1.0
8909,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,66.0,2.0
8910,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,98.0,2.0
8911,pdyn01,Aud_Psycho,StrTail-bilat,Oct09 13:32,18.0,2.0
11640,pdyn01,Aud_Psycho,StrTail-bilat,Oct15 14:57,98.0,1.0
11641,pdyn01,Aud_Psycho,StrTail-bilat,Oct15 14:57,18.0,1.0
11642,pdyn01,Aud_Psycho,StrTail-bilat,Oct15 14:57,34.0,2.0
11643,pdyn01,Aud_Psycho,StrTail-bilat,Oct15 14:57,66.0,1.0
11644,pdyn01,Aud_Psycho,StrTail-bilat,Oct15 14:57,34.0,1.0
11645,pdyn01,Aud_Psycho,StrTail-bilat,Oct15 14:57,66.0,1.0
11646,pdyn01,Aud_Psycho,StrTail-bilat,Oct15 14:57,50.0,1.0
